"sample","FAP13","matrix4","fib5","SenMayo"
"TCGA-SS-A7HO-01",-0.979884609998184,-0.974410341100489,-1.13616912419937,-0.788727271231078
"TCGA-T9-A92H-01",-1.00835400925039,-0.686523048193597,-0.876174669809454,-0.554141229907919
"TCGA-WS-AB45-01",2.20734759113183,2.60686648863057,2.18191129950268,0.829558219583474
"TCGA-AF-2687-01",1.3394339058474,1.33990873407082,1.454642649947,0.585002216582136
"TCGA-AF-2690-01",1.34609466224535,0.967451707869844,1.60909656175126,0.908705057895254
"TCGA-AF-2693-01",0.0298578223189141,-0.230449420076712,0.0161526208468078,0.264040083095503
"TCGA-AF-3911-01",0.363832979919646,0.068944814477866,0.356886441904994,0.225416575964959
"TCGA-AF-4110-01",0.688284983807163,0.242356954769448,0.603789278534766,0.565882332250585
"TCGA-AF-5654-01",-0.602058311133195,-0.56091130776618,-0.552665731275501,-0.212387793458185
"TCGA-AF-6136-01",-0.570563212709641,-0.959636622339715,-0.0999529923578487,-0.294113694982024
"TCGA-AF-6655-01",0.886818470911052,1.41315745898178,1.17748917748204,0.378987066245666
"TCGA-AF-6672-01",-0.511985339324937,-0.633414454417367,-0.358406205474994,-0.141157508527128
"TCGA-AF-A56K-01",0.795081005762924,0.49484127058762,0.960471198154514,0.548584904336454
"TCGA-AF-A56L-01",0.175849167644468,0.331514847802207,0.161421967684153,-0.103709244506532
"TCGA-AF-A56N-01",0.469586883607506,1.05063994795482,0.589419076060744,0.155595350943331
"TCGA-AG-3591-01",-0.342380979743074,-1.40357191683256,-0.678381660774782,-0.0706128850035411
"TCGA-AG-3592-01",0.0385102527979541,-0.267198414453863,0.200336958664914,0.150287176175324
"TCGA-AG-3725-01",-1.05505885975554,-1.62702716840276,-0.980031327803608,-0.2545105725993
"TCGA-AG-3731-01",1.01489134725768,1.20433733924436,1.19183657147119,0.782392396637526
"TCGA-AG-3732-01",-0.723175797006283,-1.35589193239466,-0.134788003807109,-0.0882018438147136
"TCGA-AG-3742-01",0.114949618199873,0.278554198763174,0.340136222603426,-0.0504382031740205
"TCGA-AG-3902-01",-0.582465255753089,-0.978376299358239,-0.230010869874811,0.178806115246669
"TCGA-AG-4021-01",0.616602039214552,0.776466749111796,0.340658987018255,0.184987522783353
"TCGA-AG-4022-01",0.698360647157426,0.256878328477833,0.733116485786737,0.452791476674394
"TCGA-AH-6544-01",-1.45340786751801,-0.826909765819094,-1.10588269777998,-0.685961371917618
"TCGA-AH-6547-01",0.60311305755676,0.416631566151819,0.846097962418114,0.447350504602322
"TCGA-AH-6549-01",0.433294649647402,0.56794879964174,0.655788053569954,0.0719964771825272
"TCGA-AH-6643-01",-0.284395960214415,0.0971749199550833,-0.503557246282905,-0.0176807949389699
"TCGA-AH-6644-01",0.706318250388246,1.08052483815106,1.06450468840969,0.270536863134954
"TCGA-AH-6897-01",-0.916760418815179,-0.22407683198885,-0.79264276956732,-0.542008560411929
"TCGA-AH-6903-01",-0.972921557367211,-1.03351968532521,-0.613574475480975,-0.364844577296927
"TCGA-BM-6198-01",0.529430930698253,0.541645161580445,0.379109901618727,0.620377981988094
"TCGA-CI-6619-01",0.0110428223873364,-0.432055420435096,0.052284156489791,0.260292069191651
"TCGA-CI-6620-01",0.00624994461532152,0.166926897860782,0.33782864613698,-0.132058167951702
"TCGA-CI-6621-01",0.567101160022437,0.366504836730503,0.529473465080983,0.520591179022137
"TCGA-CI-6622-01",-0.615669428089319,-0.180673920351849,-0.526560467841414,-0.0775093632906292
"TCGA-CI-6623-01",-0.0188688498397636,-0.00440126152620284,0.0629239694742893,0.0227099301546146
"TCGA-CI-6624-01",0.515990508031539,0.456026970190788,0.553774988529003,0.293042301211565
"TCGA-CL-4957-01",-0.0615721199596577,0.107612912151887,0.040822395263183,-0.315915138544595
"TCGA-CL-5917-01",-0.00288734232858446,0.385900390268408,0.171849487787632,-0.105264956031255
"TCGA-CL-5918-01",-1.02290232894658,-1.42014086795056,-0.944361516382458,-0.235395712184089
"TCGA-DC-4745-01",0.0200498744955809,-0.741902229009336,0.0136951201435217,-0.0362190291591563
"TCGA-DC-4749-01",-0.317725359595889,-0.0896015470129639,-0.0409931928814883,-0.20149663310021
"TCGA-DC-5337-01",-0.204535776106297,-0.464836983666435,0.136518978143355,0.0267468163938012
"TCGA-DC-5869-01",0.353901719062499,-0.178075875472652,0.511516593720691,0.0352636076324
"TCGA-DC-6154-01",-0.298757217584065,0.217617316372828,-0.228076471275633,-0.19001912073301
"TCGA-DC-6155-01",0.0663983512236222,-0.70296437264354,-0.486200876424548,-0.400197620512933
"TCGA-DC-6156-01",1.03091879138744,1.39908717297087,1.29440055211643,0.420921337715853
"TCGA-DC-6157-01",-0.272224676863399,-0.0302476380994519,-0.0315425852920245,-0.236955013005642
"TCGA-DC-6158-01",1.02965941888083,1.17077689069528,1.52021325571196,0.432826222394769
"TCGA-DC-6160-01",-0.438507996029702,-0.800206305273421,-0.352020139333191,-0.134770980320573
"TCGA-DC-6681-01",0.385709129463397,0.0757556751969972,0.886736286380058,0.0623156317727172
"TCGA-DC-6682-01",-0.733351149569938,-0.286084744734078,-0.877214233598954,-0.397968378182487
"TCGA-DC-6683-01",-0.050964804358144,0.121568220687973,0.181227824572664,-0.112300502222685
"TCGA-DT-5265-01",0.745571213956971,1.23322127931248,0.37537444373939,0.287167432571666
"TCGA-DY-A0XA-01",-0.321394708928847,0.191002841624797,-0.355583865834824,-0.49852269767052
"TCGA-DY-A1DC-01",0.322198644398702,0.11205398739659,0.0335199376207388,-0.0535331515594885
"TCGA-DY-A1DD-01",-0.524480714566296,-0.854243190500717,-1.26122872618427,-0.519820735423255
"TCGA-DY-A1DE-01",0.0795906143272925,-0.357341915769481,-0.755985827890465,-0.225042968771358
"TCGA-DY-A1DF-01",-0.618302483089645,-0.551055364351897,-1.09995622032031,-0.600442545358688
"TCGA-DY-A1DG-01",-1.36360223238072,-1.88176429051089,-1.57895809759659,-0.555824220174324
"TCGA-DY-A1H8-01",-1.71124491883846,-1.90978425836597,-1.93406630678021,-0.740225192771853
"TCGA-EF-5830-01",-0.799937753291794,-1.00556094565744,-0.630466640282325,-0.364351605419382
"TCGA-EF-5831-01",0.22451581065459,0.401044991464725,0.414777404750278,-0.166189879819721
"TCGA-EI-6506-01",-0.114862914791853,-0.337267107274032,-0.0754436611403328,0.279597342855629
"TCGA-EI-6507-01",0.900070302381813,1.32438654002001,0.190703863256496,0.639918545200402
"TCGA-EI-6508-01",-0.400120371730203,-0.0252663735169058,0.0807987181555995,-0.21861430600181
"TCGA-EI-6509-01",0.16888591552886,0.747624817643007,-0.127401527937549,-0.34293979357665
"TCGA-EI-6510-01",-1.60712671621083,-1.78292842600951,-1.58567357568212,-0.358352700059481
"TCGA-EI-6511-01",0.500369581592034,0.79995008384667,0.465323409036321,0.491057489835175
"TCGA-EI-6512-01",-0.401723198580671,0.0396236962830998,-0.0491234981043957,0.0100185254956296
"TCGA-EI-6513-01",0.0376645776645502,0.270586139427947,-0.335726649887731,-0.222657368786524
"TCGA-EI-6514-01",0.306516426488367,-0.426327471798864,0.305810809037228,-0.124691541221413
"TCGA-EI-6881-01",-0.662662133432893,-0.818411872897694,-0.592734543331685,0.150295509370749
"TCGA-EI-6882-01",-0.4379869920541,-0.411583808940814,-0.00863803145028592,-0.00287565587915571
"TCGA-EI-6883-01",-0.285676877072513,-0.184203250606161,-0.634433045432835,-0.190147529965899
"TCGA-EI-6884-01",0.359492272873679,0.279500813410764,0.786504629428784,0.179442960326038
"TCGA-EI-6885-01",0.929139321020554,0.810313659633008,0.617338434969321,0.736895156961316
"TCGA-EI-6917-01",0.717512787074924,0.935354815219637,0.657879442907438,0.25714343594474
"TCGA-EI-7002-01",0.292325836165479,0.650992140493329,0.531512953366361,0.0320886515246329
"TCGA-EI-7004-01",1.82048659777741,1.73161043636236,2.19389808145978,0.739322705782243
"TCGA-F5-6464-01",1.3898026008611,1.41148015407608,1.04779613740514,0.640813674400582
"TCGA-F5-6465-01",1.15759654558608,1.081610563663,1.34486628541581,0.408096136016476
"TCGA-F5-6571-01",0.693343271697798,0.468225134727616,1.00028083720453,0.0655671188041978
"TCGA-F5-6702-01",1.72339528568091,2.34615305505626,1.7494570910292,0.384664874196889
"TCGA-F5-6810-01",0.846099457409266,0.968044760130282,0.906715695193045,0.134979929781378
"TCGA-F5-6811-01",1.04544126779117,1.54933036276274,1.53888666567667,0.264222725627209
"TCGA-F5-6812-01",0.827501594050365,0.482878721258618,0.718819279186606,0.317232338159542
"TCGA-F5-6813-01",0.289483394586622,0.20792165696196,0.112052509944033,-0.086837062154382
"TCGA-F5-6814-01",-0.214445274975782,0.0173522626624538,-0.668350895126826,-0.0651957766886431
"TCGA-F5-6861-01",-0.233420461127487,0.0443132071897945,-0.32429072719319,-0.199010162046481
"TCGA-F5-6863-01",-0.12238680173388,-0.3905561076943,-0.543870381916719,-0.518941496549883
"TCGA-F5-6864-01",0.834847641190597,1.00852514306107,0.97169011381493,0.0859554919648145
"TCGA-G5-6233-01",-0.120977290301428,-0.116787883130186,-0.417390531105032,0.03667267956617
"TCGA-G5-6235-01",-1.62524807934515,-1.7143297546906,-1.40054857154985,-0.605781819309405
"TCGA-G5-6572-01",0.167105111581819,0.866084857752233,1.15222793619643,-0.100935478800508
"TCGA-G5-6641-01",-2.02514643983077,-2.0928635360964,-1.82607460977492,-0.646203487397821
