patient,sample_origin,analysis_group,gene,count_sum,positive_cells,cell_count,total_umi,log_cpm,positive_fraction
p025,Normal,Immune,CLDN1,1,1,411,5738429.0,0.16064133221121152,0.0024330900243309003
p025,Normal,Immune,CLDN2,0,0,411,5738429.0,0.0,0.0
p025,Normal,Immune,CLDN4,23,21,411,5738429.0,1.6110497371747134,0.051094890510948905
p025,Normal,Immune,CLDN7,1,1,411,5738429.0,0.16064133221121152,0.0024330900243309003
p025,Normal,Immune,COL1A1,19,10,411,5738429.0,1.4611723850530864,0.024330900243309004
p025,Normal,Immune,COL1A2,4,1,411,5738429.0,0.5288943315199138,0.0024330900243309003
p025,Normal,Immune,COL3A1,6,1,411,5738429.0,0.7156825099413445,0.0024330900243309003
p025,Normal,Immune,CXCL12,7,4,411,5738429.0,0.7974378506477184,0.009732360097323601
p025,Normal,Immune,EPCAM,5,4,411,5738429.0,0.6266433232853691,0.009732360097323601
p025,Normal,Immune,FAP,0,0,411,5738429.0,0.0,0.0
p025,Normal,Immune,FN1,0,0,411,5738429.0,0.0,0.0
p025,Normal,Immune,INHBA,0,0,411,5738429.0,0.0,0.0
p025,Normal,Immune,KRT19,22,15,411,5738429.0,1.575633300771251,0.0364963503649635
p025,Normal,Immune,MMP2,2,2,411,5738429.0,0.2990132159330745,0.004866180048661801
p025,Normal,Immune,MMP9,29,14,411,5738429.0,1.8006610586530967,0.0340632603406326
p025,Normal,Immune,PDPN,0,0,411,5738429.0,0.0,0.0
p025,Normal,Immune,PECAM1,116,79,411,5738429.0,3.0546892389410165,0.1922141119221411
p025,Normal,Immune,POSTN,0,0,411,5738429.0,0.0,0.0
p025,Normal,Immune,PTPRC,878,264,411,5738429.0,5.036975644564945,0.6423357664233577
p025,Normal,Immune,TAGLN,12,12,411,5738429.0,1.1285479365357374,0.029197080291970802
p025,Normal,Immune,TGFB1,234,162,411,5738429.0,3.732362970334324,0.39416058394160586
p025,Normal,Immune,THY1,3,3,411,5738429.0,0.42054494573621665,0.0072992700729927005
p025,Normal,Immune,VWF,0,0,411,5738429.0,0.0,0.0
p025,Normal,Immune,WNT2,0,0,411,5738429.0,0.0,0.0
p025,Normal,Immune,WNT5A,0,0,411,5738429.0,0.0,0.0
p025,Normal,Other_stromal,ACTA2,0,0,1,4053.0,0.0,0.0
p025,Normal,Other_stromal,CLDN1,0,0,1,4053.0,0.0,0.0
p025,Normal,Other_stromal,CLDN2,0,0,1,4053.0,0.0,0.0
p025,Normal,Other_stromal,CLDN4,0,0,1,4053.0,0.0,0.0
p025,Normal,Other_stromal,CLDN7,0,0,1,4053.0,0.0,0.0
p025,Normal,Other_stromal,COL1A1,0,0,1,4053.0,0.0,0.0
p025,Normal,Other_stromal,COL1A2,1,1,1,4053.0,5.512342740056843,1.0
p025,Normal,Other_stromal,COL3A1,0,0,1,4053.0,0.0,0.0
p025,Normal,Other_stromal,CXCL12,0,0,1,4053.0,0.0,0.0
p025,Normal,Other_stromal,EPCAM,0,0,1,4053.0,0.0,0.0
p025,Normal,Other_stromal,FAP,0,0,1,4053.0,0.0,0.0
p025,Normal,Other_stromal,FN1,0,0,1,4053.0,0.0,0.0
p025,Normal,Other_stromal,INHBA,0,0,1,4053.0,0.0,0.0
p025,Normal,Other_stromal,KRT19,0,0,1,4053.0,0.0,0.0
p025,Normal,Other_stromal,MMP2,3,1,1,4053.0,6.6082603082246925,1.0
p025,Normal,Other_stromal,MMP9,0,0,1,4053.0,0.0,0.0
p025,Normal,Other_stromal,PDPN,0,0,1,4053.0,0.0,0.0
p025,Normal,Other_stromal,PECAM1,0,0,1,4053.0,0.0,0.0
p025,Normal,Other_stromal,POSTN,0,0,1,4053.0,0.0,0.0
p025,Normal,Other_stromal,PTPRC,0,0,1,4053.0,0.0,0.0
p025,Normal,Other_stromal,TAGLN,0,0,1,4053.0,0.0,0.0
p025,Normal,Other_stromal,TGFB1,0,0,1,4053.0,0.0,0.0
p025,Normal,Other_stromal,THY1,0,0,1,4053.0,0.0,0.0
p025,Normal,Other_stromal,VWF,0,0,1,4053.0,0.0,0.0
p025,Normal,Other_stromal,WNT2,0,0,1,4053.0,0.0,0.0
p025,Normal,Other_stromal,WNT5A,0,0,1,4053.0,0.0,0.0
p025,Normal,Vascular,ACTA2,2,1,3,31766.0,4.158264109173962,0.3333333333333333
p025,Normal,Vascular,CLDN1,0,0,3,31766.0,0.0,0.0
p025,Normal,Vascular,CLDN2,0,0,3,31766.0,0.0,0.0
p025,Normal,Vascular,CLDN4,0,0,3,31766.0,0.0,0.0
p025,Normal,Vascular,CLDN7,0,0,3,31766.0,0.0,0.0
p025,Normal,Vascular,COL1A1,3,1,3,31766.0,4.558504031590015,0.3333333333333333
p025,Normal,Vascular,COL1A2,13,1,3,31766.0,6.0167486589066055,0.3333333333333333
p025,Normal,Vascular,COL3A1,3,1,3,31766.0,4.558504031590015,0.3333333333333333
p025,Normal,Vascular,CXCL12,23,1,3,31766.0,6.586233137049737,0.3333333333333333
p025,Normal,Vascular,EPCAM,0,0,3,31766.0,0.0,0.0
p025,Normal,Vascular,FAP,0,0,3,31766.0,0.0,0.0
p025,Normal,Vascular,FN1,8,2,3,31766.0,5.532763172628024,0.6666666666666666
p025,Normal,Vascular,INHBA,0,0,3,31766.0,0.0,0.0
p025,Normal,Vascular,KRT19,0,0,3,31766.0,0.0,0.0
p025,Normal,Vascular,MMP2,1,1,3,31766.0,3.480630640732149,0.3333333333333333
p025,Normal,Vascular,MMP9,0,0,3,31766.0,0.0,0.0
p025,Normal,Vascular,PDPN,2,1,3,31766.0,4.158264109173962,0.3333333333333333
p025,Normal,Vascular,PECAM1,15,3,3,31766.0,6.159524438768328,1.0
p025,Normal,Vascular,POSTN,0,0,3,31766.0,0.0,0.0
p025,Normal,Vascular,PTPRC,2,1,3,31766.0,4.158264109173962,0.3333333333333333
p025,Normal,Vascular,TAGLN,5,1,3,31766.0,5.065129759501306,0.3333333333333333
p025,Normal,Vascular,TGFB1,1,1,3,31766.0,3.480630640732149,0.3333333333333333
p025,Normal,Vascular,THY1,0,0,3,31766.0,0.0,0.0
p025,Normal,Vascular,VWF,6,3,3,31766.0,5.246398580418909,1.0
p025,Normal,Vascular,WNT2,0,0,3,31766.0,0.0,0.0
p025,Normal,Vascular,WNT5A,1,1,3,31766.0,3.480630640732149,0.3333333333333333
p025,Tumor,CAF_like,ACTA2,152,6,9,56712.0,7.894023006952394,0.6666666666666666
p025,Tumor,CAF_like,CLDN1,2,1,9,56712.0,3.590878041575067,0.1111111111111111
p025,Tumor,CAF_like,CLDN2,0,0,9,56712.0,0.0,0.0
p025,Tumor,CAF_like,CLDN4,6,1,9,56712.0,4.670936529006542,0.1111111111111111
p025,Tumor,CAF_like,CLDN7,0,0,9,56712.0,0.0,0.0
p025,Tumor,CAF_like,COL1A1,443,9,9,56712.0,8.963467230339635,1.0
p025,Tumor,CAF_like,COL1A2,478,9,9,56712.0,9.039498820234657,1.0
p025,Tumor,CAF_like,COL3A1,433,9,9,56712.0,8.94063814445133,1.0
p025,Tumor,CAF_like,CXCL12,1,1,9,56712.0,2.9249316509384284,0.1111111111111111
p025,Tumor,CAF_like,EPCAM,9,1,9,56712.0,5.073275590707835,0.1111111111111111
p025,Tumor,CAF_like,FAP,8,4,9,56712.0,4.956274983270967,0.4444444444444444
p025,Tumor,CAF_like,FN1,87,5,9,56712.0,7.336329218783177,0.5555555555555556
p025,Tumor,CAF_like,INHBA,0,0,9,56712.0,0.0,0.0
p025,Tumor,CAF_like,KRT19,0,0,9,56712.0,0.0,0.0
p025,Tumor,CAF_like,MMP2,42,8,9,56712.0,6.608788443611135,0.8888888888888888
p025,Tumor,CAF_like,MMP9,0,0,9,56712.0,0.0,0.0
p025,Tumor,CAF_like,PDPN,4,3,9,56712.0,4.2701422437188485,0.3333333333333333
p025,Tumor,CAF_like,PECAM1,0,0,9,56712.0,0.0,0.0
p025,Tumor,CAF_like,POSTN,52,6,9,56712.0,6.822103190106559,0.6666666666666666
p025,Tumor,CAF_like,PTPRC,0,0,9,56712.0,0.0,0.0
p025,Tumor,CAF_like,TAGLN,160,7,9,56712.0,7.9452976528606865,0.7777777777777778
p025,Tumor,CAF_like,TGFB1,3,3,9,56712.0,3.9871092788902627,0.3333333333333333
p025,Tumor,CAF_like,THY1,52,6,9,56712.0,6.822103190106559,0.6666666666666666
p025,Tumor,CAF_like,VWF,0,0,9,56712.0,0.0,0.0
p025,Tumor,CAF_like,WNT2,11,3,9,56712.0,5.27280711480231,0.3333333333333333
p025,Tumor,CAF_like,WNT5A,2,2,9,56712.0,3.590878041575067,0.2222222222222222
p025,Tumor,Epithelial,ACTA2,11,8,414,3004474.0,1.5392743389234926,0.01932367149758454
p025,Tumor,Epithelial,CLDN1,297,124,414,3004474.0,4.603694876810067,0.2995169082125604
p025,Tumor,Epithelial,CLDN2,178,69,414,3004474.0,4.098419238124115,0.16666666666666666
p025,Tumor,Epithelial,CLDN4,3929,378,414,3004474.0,7.176802108041482,0.9130434782608695
p025,Tumor,Epithelial,CLDN7,23,21,414,3004474.0,2.1581660890727585,0.050724637681159424
p025,Tumor,Epithelial,COL1A1,8,8,414,3004474.0,1.298199406311717,0.01932367149758454
p025,Tumor,Epithelial,COL1A2,1,1,414,3004474.0,0.2873097249965402,0.0024154589371980675
p025,Tumor,Epithelial,COL3A1,2,2,414,3004474.0,0.5102298012709677,0.004830917874396135
p025,Tumor,Epithelial,CXCL12,4,4,414,3004474.0,0.8464465766793845,0.00966183574879227
p025,Tumor,Epithelial,EPCAM,3996,310,414,3004474.0,7.193698216557623,0.748792270531401
p025,Tumor,Epithelial,FAP,2,2,414,3004474.0,0.5102298012709677,0.004830917874396135
p025,Tumor,Epithelial,FN1,340,32,414,3004474.0,4.737640979744385,0.07729468599033816
p025,Tumor,Epithelial,INHBA,0,0,414,3004474.0,0.0,0.0
p025,Tumor,Epithelial,KRT19,2800,268,414,3004474.0,6.838344636242235,0.6473429951690821
p025,Tumor,Epithelial,MMP2,0,0,414,3004474.0,0.0,0.0
p025,Tumor,Epithelial,MMP9,3,3,414,3004474.0,0.6924023469551923,0.007246376811594203
p025,Tumor,Epithelial,PDPN,0,0,414,3004474.0,0.0,0.0
p025,Tumor,Epithelial,PECAM1,5,5,414,3004474.0,0.9798981242895691,0.012077294685990338
p025,Tumor,Epithelial,POSTN,0,0,414,3004474.0,0.0,0.0
p025,Tumor,Epithelial,PTPRC,73,31,414,3004474.0,3.2306896959064413,0.0748792270531401
p025,Tumor,Epithelial,TAGLN,80,22,414,3004474.0,3.318791998890043,0.05314009661835749
p025,Tumor,Epithelial,TGFB1,15,12,414,3004474.0,1.7905177714986409,0.028985507246376812
p025,Tumor,Epithelial,THY1,1,1,414,3004474.0,0.2873097249965402,0.0024154589371980675
p025,Tumor,Epithelial,VWF,2,2,414,3004474.0,0.5102298012709677,0.004830917874396135
p025,Tumor,Epithelial,WNT2,0,0,414,3004474.0,0.0,0.0
p025,Tumor,Epithelial,WNT5A,5,5,414,3004474.0,0.9798981242895691,0.012077294685990338
p025,Tumor,Immune,ACTA2,25,20,680,2545460.0,2.3815263504991004,0.029411764705882353
p025,Tumor,Immune,CLDN1,13,6,680,2545460.0,1.8094572543497405,0.008823529411764706
p025,Tumor,Immune,CLDN2,5,3,680,2545460.0,1.086634677657852,0.004411764705882353
p025,Tumor,Immune,CLDN4,80,50,680,2545460.0,3.4790377916505353,0.07352941176470588
p025,Tumor,Immune,CLDN7,0,0,680,2545460.0,0.0,0.0
p025,Tumor,Immune,COL1A1,2,1,680,2545460.0,0.5798175523973751,0.0014705882352941176
p025,Tumor,Immune,COL1A2,2,1,680,2545460.0,0.5798175523973751,0.0014705882352941176
p025,Tumor,Immune,COL3A1,2,2,680,2545460.0,0.5798175523973751,0.0029411764705882353
p025,Tumor,Immune,CXCL12,1,1,680,2545460.0,0.3313565315599506,0.0014705882352941176
p025,Tumor,Immune,EPCAM,16,14,680,2545460.0,1.9859136349317692,0.020588235294117647
p025,Tumor,Immune,FAP,0,0,680,2545460.0,0.0,0.0
p025,Tumor,Immune,FN1,160,14,680,2545460.0,4.156646336260455,0.020588235294117647
p025,Tumor,Immune,INHBA,0,0,680,2545460.0,0.0,0.0
p025,Tumor,Immune,KRT19,35,24,680,2545460.0,2.6912410852094215,0.03529411764705882
p025,Tumor,Immune,MMP2,1,1,680,2545460.0,0.3313565315599506,0.0014705882352941176
p025,Tumor,Immune,MMP9,147,27,680,2545460.0,4.073289046643585,0.039705882352941174
p025,Tumor,Immune,PDPN,6,5,680,2545460.0,1.2110887675376216,0.007352941176470588
p025,Tumor,Immune,PECAM1,123,74,680,2545460.0,3.898356543826018,0.10882352941176471
p025,Tumor,Immune,POSTN,0,0,680,2545460.0,0.0,0.0
p025,Tumor,Immune,PTPRC,1659,528,680,2545460.0,6.481192068007205,0.7764705882352941
p025,Tumor,Immune,TAGLN,42,19,680,2545460.0,2.8621988605235935,0.027941176470588237
p025,Tumor,Immune,TGFB1,183,146,680,2545460.0,4.288988539177148,0.21470588235294116
p025,Tumor,Immune,THY1,2,1,680,2545460.0,0.5798175523973751,0.0014705882352941176
p025,Tumor,Immune,VWF,1,1,680,2545460.0,0.3313565315599506,0.0014705882352941176
p025,Tumor,Immune,WNT2,0,0,680,2545460.0,0.0,0.0
p025,Tumor,Immune,WNT5A,7,7,680,2545460.0,1.3217542685558807,0.010294117647058823
p025,Tumor,Vascular,ACTA2,104,4,14,114029.0,6.816789208163712,0.2857142857142857
p025,Tumor,Vascular,CLDN1,1,1,14,114029.0,2.2792856504555887,0.07142857142857142
p025,Tumor,Vascular,CLDN2,0,0,14,114029.0,0.0,0.0
p025,Tumor,Vascular,CLDN4,14,3,14,114029.0,4.8184717442473435,0.21428571428571427
p025,Tumor,Vascular,CLDN7,0,0,14,114029.0,0.0,0.0
p025,Tumor,Vascular,COL1A1,35,3,14,114029.0,5.729903214201443,0.21428571428571427
p025,Tumor,Vascular,COL1A2,48,3,14,114029.0,6.044876274761288,0.21428571428571427
p025,Tumor,Vascular,COL3A1,62,3,14,114029.0,6.30027435022187,0.21428571428571427
p025,Tumor,Vascular,CXCL12,8,2,14,114029.0,4.264897015820731,0.14285714285714285
p025,Tumor,Vascular,EPCAM,0,0,14,114029.0,0.0,0.0
p025,Tumor,Vascular,FAP,4,3,14,114029.0,3.5857053172799054,0.21428571428571427
p025,Tumor,Vascular,FN1,60,6,14,114029.0,6.267545718895159,0.42857142857142855
p025,Tumor,Vascular,INHBA,0,0,14,114029.0,0.0,0.0
p025,Tumor,Vascular,KRT19,11,4,14,114029.0,4.579510661149254,0.2857142857142857
p025,Tumor,Vascular,MMP2,10,3,14,114029.0,4.48522594693967,0.21428571428571427
p025,Tumor,Vascular,MMP9,0,0,14,114029.0,0.0,0.0
p025,Tumor,Vascular,PDPN,0,0,14,114029.0,0.0,0.0
p025,Tumor,Vascular,PECAM1,139,12,14,114029.0,7.106596426316816,0.8571428571428571
p025,Tumor,Vascular,POSTN,78,7,14,114029.0,6.529472146368871,0.5
p025,Tumor,Vascular,PTPRC,7,3,14,114029.0,4.133371226960242,0.21428571428571427
p025,Tumor,Vascular,TAGLN,76,3,14,114029.0,6.503535074390784,0.21428571428571427
p025,Tumor,Vascular,TGFB1,10,6,14,114029.0,4.48522594693967,0.42857142857142855
p025,Tumor,Vascular,THY1,26,4,14,114029.0,5.433775156474015,0.2857142857142857
p025,Tumor,Vascular,VWF,176,12,14,114029.0,7.342434154265518,0.8571428571428571
p025,Tumor,Vascular,WNT2,0,0,14,114029.0,0.0,0.0
p025,Tumor,Vascular,WNT5A,0,0,14,114029.0,0.0,0.0
p026,Tumor,CAF_like,ACTA2,940,56,93,717866.0,7.17811562791521,0.6021505376344086
p026,Tumor,CAF_like,CLDN1,0,0,93,717866.0,0.0,0.0
p026,Tumor,CAF_like,CLDN2,1,1,93,717866.0,0.8725551797262082,0.010752688172043012
p026,Tumor,CAF_like,CLDN4,6,6,93,717866.0,2.2362429014563783,0.06451612903225806
p026,Tumor,CAF_like,CLDN7,0,0,93,717866.0,0.0,0.0
p026,Tumor,CAF_like,COL1A1,4886,86,93,717866.0,8.825748520948821,0.9247311827956989
p026,Tumor,CAF_like,COL1A2,5433,88,93,717866.0,8.93185122538373,0.946236559139785
p026,Tumor,CAF_like,COL3A1,4544,88,93,717866.0,8.753193285875067,0.946236559139785
p026,Tumor,CAF_like,CXCL12,84,30,93,717866.0,4.7707988689963265,0.3225806451612903
p026,Tumor,CAF_like,EPCAM,3,1,93,717866.0,1.6446222046454018,0.010752688172043012
p026,Tumor,CAF_like,FAP,102,36,93,717866.0,4.963458421681564,0.3870967741935484
p026,Tumor,CAF_like,FN1,1112,65,93,717866.0,7.3460331863518755,0.6989247311827957
p026,Tumor,CAF_like,INHBA,3,3,93,717866.0,1.6446222046454018,0.03225806451612903
p026,Tumor,CAF_like,KRT19,9,7,93,717866.0,2.605438403921035,0.07526881720430108
p026,Tumor,CAF_like,MMP2,645,76,93,717866.0,6.801835025323689,0.8172043010752689
p026,Tumor,CAF_like,MMP9,5,3,93,717866.0,2.075068015735953,0.03225806451612903
p026,Tumor,CAF_like,PDPN,185,46,93,717866.0,5.555701029547858,0.4946236559139785
p026,Tumor,CAF_like,PECAM1,1,1,93,717866.0,0.8725551797262082,0.010752688172043012
p026,Tumor,CAF_like,POSTN,555,35,93,717866.0,6.651733087087779,0.3763440860215054
p026,Tumor,CAF_like,PTPRC,10,4,93,717866.0,2.703384425539811,0.043010752688172046
p026,Tumor,CAF_like,TAGLN,1850,60,93,717866.0,7.854801235359506,0.6451612903225806
p026,Tumor,CAF_like,TGFB1,17,13,93,717866.0,3.2060458659087208,0.13978494623655913
p026,Tumor,CAF_like,THY1,475,66,93,717866.0,6.496297316894814,0.7096774193548387
p026,Tumor,CAF_like,VWF,0,0,93,717866.0,0.0,0.0
p026,Tumor,CAF_like,WNT2,58,21,93,717866.0,4.4042163985618545,0.22580645161290322
p026,Tumor,CAF_like,WNT5A,91,31,93,717866.0,4.850189548133719,0.3333333333333333
p026,Tumor,Epithelial,ACTA2,10,9,890,4417519.0,1.1828658380717278,0.010112359550561797
p026,Tumor,Epithelial,CLDN1,120,91,890,4417519.0,3.3380647720862937,0.10224719101123596
p026,Tumor,Epithelial,CLDN2,99,58,890,4417519.0,3.1531961508454422,0.0651685393258427
p026,Tumor,Epithelial,CLDN4,6323,713,890,4417519.0,7.2670692307345774,0.801123595505618
p026,Tumor,Epithelial,CLDN7,47,44,890,4417519.0,2.4544007246876705,0.04943820224719101
p026,Tumor,Epithelial,COL1A1,79,70,890,4417519.0,2.938280120979503,0.07865168539325842
p026,Tumor,Epithelial,COL1A2,21,20,890,4417519.0,1.749860434405641,0.02247191011235955
p026,Tumor,Epithelial,COL3A1,10,10,890,4417519.0,1.1828658380717278,0.011235955056179775
p026,Tumor,Epithelial,CXCL12,1,1,890,4417519.0,0.20405973529723914,0.0011235955056179776
p026,Tumor,Epithelial,EPCAM,3958,640,890,4417519.0,6.7990313762968375,0.7191011235955056
p026,Tumor,Epithelial,FAP,16,12,890,4417519.0,1.5308150805463894,0.01348314606741573
p026,Tumor,Epithelial,FN1,30,26,890,4417519.0,2.0529874817218197,0.029213483146067417
p026,Tumor,Epithelial,INHBA,0,0,890,4417519.0,0.0,0.0
p026,Tumor,Epithelial,KRT19,7164,695,890,4417519.0,7.3918619743090535,0.7808988764044944
p026,Tumor,Epithelial,MMP2,7,7,890,4417519.0,0.9495707039100073,0.007865168539325843
p026,Tumor,Epithelial,MMP9,20,13,890,4417519.0,1.709722640191898,0.014606741573033709
p026,Tumor,Epithelial,PDPN,1,1,890,4417519.0,0.20405973529723914,0.0011235955056179776
p026,Tumor,Epithelial,PECAM1,10,9,890,4417519.0,1.1828658380717278,0.010112359550561797
p026,Tumor,Epithelial,POSTN,0,0,890,4417519.0,0.0,0.0
p026,Tumor,Epithelial,PTPRC,97,67,890,4417519.0,3.1336676211592795,0.07528089887640449
p026,Tumor,Epithelial,TAGLN,76,68,890,4417519.0,2.901653824180814,0.07640449438202247
p026,Tumor,Epithelial,TGFB1,41,33,890,4417519.0,2.33031968539389,0.03707865168539326
p026,Tumor,Epithelial,THY1,1,1,890,4417519.0,0.20405973529723914,0.0011235955056179776
p026,Tumor,Epithelial,VWF,4,2,890,4417519.0,0.6447369029750686,0.0022471910112359553
p026,Tumor,Epithelial,WNT2,0,0,890,4417519.0,0.0,0.0
p026,Tumor,Epithelial,WNT5A,13,11,890,4417519.0,1.3718983125007052,0.012359550561797753
p026,Tumor,Immune,ACTA2,72,68,2532,14646924.0,1.777611168850207,0.026856240126382307
p026,Tumor,Immune,CLDN1,33,16,2532,14646924.0,1.1795877264297854,0.00631911532385466
p026,Tumor,Immune,CLDN2,0,0,2532,14646924.0,0.0,0.0
p026,Tumor,Immune,CLDN4,158,137,2532,14646924.0,2.4670182597388943,0.05410742496050553
p026,Tumor,Immune,CLDN7,1,1,2532,14646924.0,0.0660440006001572,0.00039494470774091627
p026,Tumor,Immune,COL1A1,44,36,2532,14646924.0,1.38730477945944,0.014218009478672985
p026,Tumor,Immune,COL1A2,29,28,2532,14646924.0,1.0919024626107565,0.011058451816745656
p026,Tumor,Immune,COL3A1,34,34,2532,14646924.0,1.2003582319536652,0.013428120063191154
p026,Tumor,Immune,CXCL12,14,10,2532,14646924.0,0.6708157251029457,0.0039494470774091624
p026,Tumor,Immune,EPCAM,48,41,2532,14646924.0,1.4532842344254677,0.016192733017377565
p026,Tumor,Immune,FAP,4,3,2532,14646924.0,0.24145085196416444,0.001184834123222749
p026,Tumor,Immune,FN1,5688,112,2532,14646924.0,5.964455371119768,0.044233807266982623
p026,Tumor,Immune,INHBA,15,14,2532,14646924.0,0.7051280288389147,0.005529225908372828
p026,Tumor,Immune,KRT19,108,91,2532,14646924.0,2.125079343348656,0.03593996840442338
p026,Tumor,Immune,MMP2,41,28,2532,14646924.0,1.3347964546128963,0.011058451816745656
p026,Tumor,Immune,MMP9,2147,158,2532,14646924.0,4.994395327417548,0.06240126382306477
p026,Tumor,Immune,PDPN,97,46,2532,14646924.0,2.0311110799791448,0.018167456556082148
p026,Tumor,Immune,PECAM1,842,455,2532,14646924.0,4.0687954954943475,0.1796998420221169
p026,Tumor,Immune,POSTN,4,4,2532,14646924.0,0.24145085196416444,0.001579778830963665
p026,Tumor,Immune,PTPRC,8216,1959,2532,14646924.0,6.3313895486243155,0.773696682464455
p026,Tumor,Immune,TAGLN,74,71,2532,14646924.0,1.8004309861198178,0.028041074249605055
p026,Tumor,Immune,TGFB1,752,589,2532,14646924.0,3.9577960140663633,0.23262243285939968
p026,Tumor,Immune,THY1,1,1,2532,14646924.0,0.0660440006001572,0.00039494470774091627
p026,Tumor,Immune,VWF,3,3,2532,14646924.0,0.18633114302395024,0.001184834123222749
p026,Tumor,Immune,WNT2,0,0,2532,14646924.0,0.0,0.0
p026,Tumor,Immune,WNT5A,54,32,2532,14646924.0,1.5447459766712788,0.01263823064770932
p026,Tumor,Other_stromal,ACTA2,0,0,4,10001.0,0.0,0.0
p026,Tumor,Other_stromal,CLDN1,0,0,4,10001.0,0.0,0.0
p026,Tumor,Other_stromal,CLDN2,0,0,4,10001.0,0.0,0.0
p026,Tumor,Other_stromal,CLDN4,0,0,4,10001.0,0.0,0.0
p026,Tumor,Other_stromal,CLDN7,0,0,4,10001.0,0.0,0.0
p026,Tumor,Other_stromal,COL1A1,9,4,4,10001.0,6.80340537359579,1.0
p026,Tumor,Other_stromal,COL1A2,30,4,4,10001.0,8.006600883762259,1.0
p026,Tumor,Other_stromal,COL3A1,9,4,4,10001.0,6.80340537359579,1.0
p026,Tumor,Other_stromal,CXCL12,0,0,4,10001.0,0.0,0.0
p026,Tumor,Other_stromal,EPCAM,0,0,4,10001.0,0.0,0.0
p026,Tumor,Other_stromal,FAP,0,0,4,10001.0,0.0,0.0
p026,Tumor,Other_stromal,FN1,1,1,4,10001.0,4.615021511939446,0.25
p026,Tumor,Other_stromal,INHBA,0,0,4,10001.0,0.0,0.0
p026,Tumor,Other_stromal,KRT19,0,0,4,10001.0,0.0,0.0
p026,Tumor,Other_stromal,MMP2,0,0,4,10001.0,0.0,0.0
p026,Tumor,Other_stromal,MMP9,0,0,4,10001.0,0.0,0.0
p026,Tumor,Other_stromal,PDPN,1,1,4,10001.0,4.615021511939446,0.25
p026,Tumor,Other_stromal,PECAM1,0,0,4,10001.0,0.0,0.0
p026,Tumor,Other_stromal,POSTN,0,0,4,10001.0,0.0,0.0
p026,Tumor,Other_stromal,PTPRC,0,0,4,10001.0,0.0,0.0
p026,Tumor,Other_stromal,TAGLN,1,1,4,10001.0,4.615021511939446,0.25
p026,Tumor,Other_stromal,TGFB1,0,0,4,10001.0,0.0,0.0
p026,Tumor,Other_stromal,THY1,0,0,4,10001.0,0.0,0.0
p026,Tumor,Other_stromal,VWF,0,0,4,10001.0,0.0,0.0
p026,Tumor,Other_stromal,WNT2,0,0,4,10001.0,0.0,0.0
p026,Tumor,Other_stromal,WNT5A,0,0,4,10001.0,0.0,0.0
p026,Tumor,Vascular,ACTA2,102,11,46,311993.0,5.7928014270346235,0.2391304347826087
p026,Tumor,Vascular,CLDN1,0,0,46,311993.0,0.0,0.0
p026,Tumor,Vascular,CLDN2,0,0,46,311993.0,0.0,0.0
p026,Tumor,Vascular,CLDN4,3,3,46,311993.0,2.3623246503159887,0.06521739130434782
p026,Tumor,Vascular,CLDN7,0,0,46,311993.0,0.0,0.0
p026,Tumor,Vascular,COL1A1,334,12,46,311993.0,6.97684919506695,0.2608695652173913
p026,Tumor,Vascular,COL1A2,472,12,46,311993.0,7.322414296660299,0.2608695652173913
p026,Tumor,Vascular,COL3A1,353,10,46,311993.0,7.032126026765988,0.21739130434782608
p026,Tumor,Vascular,CXCL12,72,14,46,311993.0,5.445764521015141,0.30434782608695654
p026,Tumor,Vascular,EPCAM,0,0,46,311993.0,0.0,0.0
p026,Tumor,Vascular,FAP,15,14,46,311993.0,3.8934109048744885,0.30434782608695654
p026,Tumor,Vascular,FN1,105,23,46,311993.0,5.821701833613548,0.5
p026,Tumor,Vascular,INHBA,1,1,46,311993.0,1.4363218824635895,0.021739130434782608
p026,Tumor,Vascular,KRT19,8,2,46,311993.0,3.2824739389624313,0.043478260869565216
p026,Tumor,Vascular,MMP2,49,19,46,311993.0,5.062941844506197,0.41304347826086957
p026,Tumor,Vascular,MMP9,0,0,46,311993.0,0.0,0.0
p026,Tumor,Vascular,PDPN,16,4,46,311993.0,3.9566751314619135,0.08695652173913043
p026,Tumor,Vascular,PECAM1,512,36,46,311993.0,7.403708328104186,0.782608695652174
p026,Tumor,Vascular,POSTN,84,11,46,311993.0,5.599298647928456,0.2391304347826087
p026,Tumor,Vascular,PTPRC,10,3,46,311993.0,3.498082114137644,0.06521739130434782
p026,Tumor,Vascular,TAGLN,190,12,46,311993.0,6.413439321183038,0.2608695652173913
p026,Tumor,Vascular,TGFB1,23,16,46,311993.0,4.313742476500046,0.34782608695652173
p026,Tumor,Vascular,THY1,77,16,46,311993.0,5.512623619651851,0.34782608695652173
p026,Tumor,Vascular,VWF,373,35,46,311993.0,7.0871890397018795,0.7608695652173914
p026,Tumor,Vascular,WNT2,0,0,46,311993.0,0.0,0.0
p026,Tumor,Vascular,WNT5A,7,1,46,311993.0,3.154290404142754,0.021739130434782608
